facility_accident_id,accident_id,facility_id,date_of_accident,time_accident_began,release_duration,naics_code
100000107886_2,Accident 2,100000107886,April 2018,16:51,022 Hours 09 Minutes,32411
100000108554_1,Accident 1,100000108554,May 2000,01:10,000 Hours 03 Minutes,325181
100000108867_1,Accident 1,100000108867,November 2019,10:00,000 Hours 01 Minutes,22131
100000112219_1,Accident 1,100000112219,April 2018,23:48,000 Hours 10 Minutes,211111
100000112219_2,Accident 2,100000112219,January 2017,13:25,000 Hours 02 Minutes,211111
100000112219_3,Accident 3,100000112219,January 2017,11:23,000 Hours 02 Minutes,211111
100000112781_1,Accident 1,100000112781,February 2021,03:00,000 Hours 25 Minutes,32411
100000113478_1,Accident 1,100000113478,July 1994,13:30,000 Hours 01 Minutes,11115
100000114002_1,Accident 1,100000114002,June 2024,04:30,216 Hours 00 Minutes,22131
100000115314_1,Accident 1,100000115314,November 2019,01:00,999 Hours 13 Minutes,32511
100000115779_1,Accident 1,100000115779,April 2021,22:48,000 Hours 50 Minutes,32511
100000115779_2,Accident 2,100000115779,February 2021,03:40,000 Hours 30 Minutes,32511
100000115948_1,Accident 1,100000115948,November 1999,01:30,000 Hours 02 Minutes,32511
100000116634_1,Accident 1,100000116634,April 2023,11:05,001 Hours 30 Minutes,32411
100000116812_1,Accident 1,100000116812,October 2019,20:00,006 Hours 30 Minutes,32511
100000117438_1,Accident 1,100000117438,February 2017,05:06,000 Hours 54 Minutes,325211
100000120157_1,Accident 1,100000120157,October 1998,11:20,000 Hours 01 Minutes,32511
100000120978_1,Accident 1,100000120978,July 2013,13:50,010 Hours 20 Minutes,311412
100000123797_1,Accident 1,100000123797,July 2021,18:45,000 Hours 16 Minutes,31141
100000123797_2,Accident 2,100000123797,January 2021,09:35,000 Hours 01 Minutes,31141
100000124956_1,Accident 1,100000124956,July 2019,03:50,000 Hours 45 Minutes,311511
100000125125_1,Accident 1,100000125125,July 1997,17:10,000 Hours 10 Minutes,49312
100000125429_1,Accident 1,100000125429,June 2023,23:30,000 Hours 02 Minutes,32518
100000125429_2,Accident 2,100000125429,May 2021,02:40,005 Hours 08 Minutes,32511
100000125429_3,Accident 3,100000125429,December 2020,14:30,000 Hours 50 Minutes,32519
100000126598_1,Accident 1,100000126598,January 1998,22:00,002 Hours 00 Minutes,211112
100000127061_1,Accident 1,100000127061,January 2018,08:37,001 Hours 04 Minutes,311615
100000129693_1,Accident 1,100000129693,September 2019,22:04,001 Hours 26 Minutes,21111
100000129693_2,Accident 2,100000129693,March 2019,03:30,000 Hours 05 Minutes,21111
100000129737_1,Accident 1,100000129737,January 2019,07:00,002 Hours 00 Minutes,22132
100000131074_1,Accident 1,100000131074,June 2018,23:55,000 Hours 10 Minutes,32511
100000131519_1,Accident 1,100000131519,February 1999,16:00,000 Hours 01 Minutes,322122
100000131519_2,Accident 2,100000131519,February 1996,04:30,000 Hours 01 Minutes,322122
100000135481_1,Accident 1,100000135481,August 2016,07:00,000 Hours 01 Minutes,325199
100000137372_1,Accident 1,100000137372,May 2023,15:00,052 Hours 02 Minutes,32511
100000137835_1,Accident 1,100000137835,October 1994,11:32,000 Hours 30 Minutes,325199
100000139566_1,Accident 1,100000139566,March 2023,19:30,000 Hours 01 Minutes,32411
100000139566_2,Accident 2,100000139566,December 2019,17:15,000 Hours 01 Minutes,32411
100000141964_1,Accident 1,100000141964,October 1998,05:00,001 Hours 00 Minutes,33441
100000146905_1,Accident 1,100000146905,October 1998,16:30,000 Hours 01 Minutes,211112
100000147263_1,Accident 1,100000147263,May 2018,02:00,000 Hours 01 Minutes,22132
100000147272_1,Accident 1,100000147272,October 2002,06:30,004 Hours 15 Minutes,22132
100000147851_1,Accident 1,100000147851,January 2024,09:20,000 Hours 01 Minutes,32511
100000147913_1,Accident 1,100000147913,March 2021,10:02,000 Hours 01 Minutes,32411
100000147913_2,Accident 2,100000147913,December 2020,02:15,000 Hours 01 Minutes,32411
100000148048_1,Accident 1,100000148048,January 2000,17:30,001 Hours 00 Minutes,322122
100000148137_1,Accident 1,100000148137,April 2019,07:45,000 Hours 05 Minutes,325311
100000148137_2,Accident 2,100000148137,April 2019,16:00,001 Hours 10 Minutes,325311
100000148912_1,Accident 1,100000148912,November 2014,03:13,005 Hours 46 Minutes,32532
100000148912_2,Accident 2,100000148912,March 2011,11:00,000 Hours 01 Minutes,32532
100000150711_1,Accident 1,100000150711,March 1998,08:25,007 Hours 30 Minutes,48821
100000150711_2,Accident 2,100000150711,April 1996,19:05,024 Hours 30 Minutes,562211
100000152416_1,Accident 1,100000152416,August 2008,01:20,000 Hours 01 Minutes,325188
100000153898_1,Accident 1,100000153898,August 2007,23:30,000 Hours 20 Minutes,325212
100000157126_1,Accident 1,100000157126,March 2020,21:00,000 Hours 15 Minutes,325199
100000157297_1,Accident 1,100000157297,January 2020,17:30,011 Hours 40 Minutes,32411
100000157297_2,Accident 2,100000157297,August 2017,15:15,000 Hours 01 Minutes,32411
100000159561_1,Accident 1,100000159561,May 2024,21:30,003 Hours 03 Minutes,22132
100000161415_1,Accident 1,100000161415,January 2017,11:00,000 Hours 10 Minutes,21113
100000162343_1,Accident 1,100000162343,December 2023,22:40,000 Hours 01 Minutes,32411
100000162343_2,Accident 2,100000162343,January 2023,10:15,004 Hours 04 Minutes,32411
100000163244_1,Accident 1,100000163244,August 1996,16:50,000 Hours 30 Minutes,211112
100000171253_1,Accident 1,100000171253,August 2018,04:00,001 Hours 00 Minutes,21113
100000172181_1,Accident 1,100000172181,February 2021,22:20,003 Hours 00 Minutes,22131
100000173082_1,Accident 1,100000173082,June 2020,14:12,000 Hours 38 Minutes,49312
100000173082_2,Accident 2,100000173082,April 2020,14:52,001 Hours 00 Minutes,42449
100000174376_1,Accident 1,100000174376,August 2018,14:15,000 Hours 30 Minutes,49312
100000175464_1,Accident 1,100000175464,April 2020,17:30,003 Hours 00 Minutes,22131
100000176953_1,Accident 1,100000176953,January 2018,14:24,000 Hours 01 Minutes,325211
100000181714_1,Accident 1,100000181714,January 2017,15:30,001 Hours 00 Minutes,11511
100000181732_1,Accident 1,100000181732,June 2000,15:05,003 Hours 10 Minutes,49312
100000189529_1,Accident 1,100000189529,April 2020,02:00,008 Hours 30 Minutes,31161
100000189529_2,Accident 2,100000189529,April 2019,01:30,000 Hours 50 Minutes,31161
100000189529_3,Accident 3,100000189529,January 2019,11:00,000 Hours 09 Minutes,31161
100000189529_4,Accident 4,100000189529,April 2017,13:00,003 Hours 00 Minutes,31161
100000189529_5,Accident 5,100000189529,February 2015,11:45,006 Hours 15 Minutes,31161
100000189529_6,Accident 6,100000189529,October 2014,04:00,000 Hours 45 Minutes,31161
100000189538_1,Accident 1,100000189538,February 2023,16:40,022 Hours 45 Minutes,49312
100000189707_1,Accident 1,100000189707,March 2023,10:30,001 Hours 00 Minutes,22131
100000194443_1,Accident 1,100000194443,November 2018,15:30,000 Hours 05 Minutes,22131
100000199723_1,Accident 1,100000199723,March 2023,09:00,000 Hours 23 Minutes,311513
100000201042_1,Accident 1,100000201042,October 2015,04:15,000 Hours 20 Minutes,49312
100000201364_1,Accident 1,100000201364,April 2019,23:00,000 Hours 05 Minutes,32512
100000201701_1,Accident 1,100000201701,November 2022,02:25,003 Hours 00 Minutes,21111
100000201701_2,Accident 2,100000201701,June 2020,20:10,002 Hours 22 Minutes,21111
100000201701_3,Accident 3,100000201701,November 2018,12:20,000 Hours 03 Minutes,21111
100000201863_1,Accident 1,100000201863,February 2021,15:04,000 Hours 06 Minutes,32511
100000215288_1,Accident 1,100000215288,March 2021,10:05,000 Hours 35 Minutes,21113
100000217151_1,Accident 1,100000217151,January 2018,09:38,000 Hours 16 Minutes,325211
100000218775_1,Accident 1,100000218775,June 2022,08:50,001 Hours 00 Minutes,21113
100000218784_1,Accident 1,100000218784,May 2023,19:30,001 Hours 00 Minutes,21113
100000219578_1,Accident 1,100000219578,April 2023,20:00,000 Hours 01 Minutes,21113
100000221146_1,Accident 1,100000221146,July 2017,17:07,005 Hours 30 Minutes,311512
100000225785_1,Accident 1,100000225785,April 2020,18:00,000 Hours 10 Minutes,21113
100000225909_1,Accident 1,100000225909,January 2018,02:20,002 Hours 25 Minutes,325199
100000225909_2,Accident 2,100000225909,April 2017,16:51,002 Hours 15 Minutes,325199
100000225909_3,Accident 3,100000225909,September 2016,18:18,002 Hours 22 Minutes,325199
100000227097_1,Accident 1,100000227097,June 2015,20:00,000 Hours 01 Minutes,32512
100000227248_1,Accident 1,100000227248,May 2017,15:00,000 Hours 15 Minutes,21111
100000228452_1,Accident 1,100000228452,January 2019,08:00,000 Hours 10 Minutes,325998
100000229068_1,Accident 1,100000229068,October 2019,01:55,000 Hours 01 Minutes,32518
100000230626_1,Accident 1,100000230626,March 2022,20:20,000 Hours 39 Minutes,325199
100000230626_2,Accident 2,100000230626,March 2021,15:40,000 Hours 06 Minutes,325199
100000230626_3,Accident 3,100000230626,October 2019,13:49,000 Hours 07 Minutes,325199
100000230626_4,Accident 4,100000230626,July 2019,09:44,000 Hours 01 Minutes,325199
100000230626_5,Accident 5,100000230626,February 2019,16:00,000 Hours 01 Minutes,325199
100000231643_1,Accident 1,100000231643,August 2019,23:00,001 Hours 00 Minutes,21111
100000234007_1,Accident 1,100000234007,May 2023,08:30,000 Hours 15 Minutes,32411
100000234007_2,Accident 2,100000234007,November 2018,18:00,000 Hours 01 Minutes,32411
100000234007_3,Accident 3,100000234007,September 2017,11:43,000 Hours 01 Minutes,32411
100000235612_1,Accident 1,100000235612,April 2019,17:30,002 Hours 00 Minutes,21113
100000235612_2,Accident 2,100000235612,December 2018,23:45,036 Hours 00 Minutes,21113
100000236531_1,Accident 1,100000236531,June 2017,13:15,002 Hours 00 Minutes,42469
100000238174_1,Accident 1,100000238174,January 2021,16:30,005 Hours 00 Minutes,21111
100000238557_1,Accident 1,100000238557,July 2017,05:30,000 Hours 01 Minutes,31181
100000239404_1,Accident 1,100000239404,August 2023,13:10,000 Hours 14 Minutes,21113
100000242882_1,Accident 1,100000242882,May 2022,21:25,006 Hours 35 Minutes,21113
100000245629_1,Accident 1,100000245629,February 2021,14:15,000 Hours 01 Minutes,42471
100000247057_1,Accident 1,100000247057,June 2023,13:10,004 Hours 35 Minutes,49312
100000248984_1,Accident 1,100000248984,July 2022,05:45,006 Hours 05 Minutes,21111
100000250587_1,Accident 1,100000250587,July 2024,05:40,000 Hours 01 Minutes,21113
100000251899_1,Accident 1,100000251899,April 2024,22:45,045 Hours 15 Minutes,21113
100000000722_1,Accident 1,100000000722,July 1996,05:45,000 Hours 01 Minutes,22131
100000000722_2,Accident 2,100000000722,June 1995,08:30,000 Hours 01 Minutes,22131
100000000768_1,Accident 1,100000000768,January 1996,02:15,000 Hours 05 Minutes,22131
100000018688_1,Accident 1,100000018688,July 2007,05:24,000 Hours 36 Minutes,22132
100000020327_1,Accident 1,100000020327,November 2018,01:35,000 Hours 01 Minutes,32411
100000020327_2,Accident 2,100000020327,March 2018,01:59,007 Hours 30 Minutes,32411
100000027124_1,Accident 1,100000027124,July 2019,18:00,000 Hours 30 Minutes,22132
100000055156_1,Accident 1,100000055156,December 2022,15:00,001 Hours 30 Minutes,221112
100000055156_2,Accident 2,100000055156,January 2022,12:55,000 Hours 30 Minutes,221112
100000060337_1,Accident 1,100000060337,October 2014,08:00,002 Hours 00 Minutes,211112
100000063361_1,Accident 1,100000063361,January 2015,09:05,000 Hours 25 Minutes,33141
100000099902_1,Accident 1,100000099902,February 2012,21:45,000 Hours 05 Minutes,325311
100000121174_1,Accident 1,100000121174,January 2020,12:40,000 Hours 02 Minutes,32518
100000128364_1,Accident 1,100000128364,August 2013,07:30,001 Hours 07 Minutes,31152
100000136934_1,Accident 1,100000136934,May 2023,09:50,000 Hours 13 Minutes,33141
100000146683_1,Accident 1,100000146683,January 2020,22:30,000 Hours 03 Minutes,33141
100000146683_2,Accident 2,100000146683,January 2017,23:35,000 Hours 01 Minutes,33141
100000146683_3,Accident 3,100000146683,October 2016,01:00,000 Hours 03 Minutes,33141
100000150383_1,Accident 1,100000150383,June 2019,08:00,000 Hours 05 Minutes,32518
100000156948_1,Accident 1,100000156948,December 1997,04:20,002 Hours 30 Minutes,211112
100000157732_1,Accident 1,100000157732,July 1998,10:00,000 Hours 01 Minutes,22132
100000189379_1,Accident 1,100000189379,December 2019,04:40,000 Hours 38 Minutes,311811
100000193382_1,Accident 1,100000193382,September 2007,11:00,000 Hours 02 Minutes,211112
100000038586_1,Accident 1,100000038586,January 2009,19:23,000 Hours 17 Minutes,311612
100000051999_1,Accident 1,100000051999,October 1994,13:35,004 Hours 40 Minutes,22132
100000061675_1,Accident 1,100000061675,May 2005,19:03,001 Hours 42 Minutes,22132
100000061755_1,Accident 1,100000061755,October 2023,14:00,000 Hours 10 Minutes,32519
100000061755_2,Accident 2,100000061755,September 2023,04:10,004 Hours 15 Minutes,32519
100000061755_3,Accident 3,100000061755,June 2023,21:05,000 Hours 14 Minutes,32519
100000061755_4,Accident 4,100000061755,March 2022,04:05,006 Hours 54 Minutes,32519
100000068678_1,Accident 1,100000068678,June 2003,22:30,006 Hours 30 Minutes,22132
100000077105_1,Accident 1,100000077105,June 2023,08:20,000 Hours 01 Minutes,325199
100000077105_2,Accident 2,100000077105,March 2022,06:30,000 Hours 01 Minutes,325199
100000092918_1,Accident 1,100000092918,February 2018,09:00,001 Hours 20 Minutes,32211
100000092918_2,Accident 2,100000092918,January 2018,10:00,000 Hours 05 Minutes,32211
100000113281_1,Accident 1,100000113281,May 2021,07:15,000 Hours 01 Minutes,325199
100000125937_1,Accident 1,100000125937,October 2000,10:00,000 Hours 01 Minutes,332813
100000125937_2,Accident 2,100000125937,December 1998,21:30,000 Hours 01 Minutes,332813
100000125937_3,Accident 3,100000125937,February 1995,01:00,000 Hours 01 Minutes,332813
100000129755_1,Accident 1,100000129755,June 2019,15:45,000 Hours 08 Minutes,311615
100000130422_1,Accident 1,100000130422,March 2009,15:05,000 Hours 48 Minutes,22132
100000138111_1,Accident 1,100000138111,August 2022,00:20,000 Hours 43 Minutes,31212
100000160274_1,Accident 1,100000160274,May 2022,21:20,005 Hours 40 Minutes,311513
100000048897_1,Accident 1,100000048897,November 1998,08:40,000 Hours 30 Minutes,331315
100000048897_2,Accident 2,100000048897,September 1998,16:30,000 Hours 30 Minutes,331315
100000048897_3,Accident 3,100000048897,September 1997,10:00,000 Hours 30 Minutes,331315
100000048897_4,Accident 4,100000048897,June 1996,14:00,000 Hours 30 Minutes,331315
100000048897_5,Accident 5,100000048897,January 1996,15:30,000 Hours 30 Minutes,331315
100000048897_6,Accident 6,100000048897,June 1995,08:45,000 Hours 30 Minutes,331315
100000048897_7,Accident 7,100000048897,March 1995,21:45,000 Hours 30 Minutes,331315
100000048897_8,Accident 8,100000048897,March 1995,17:00,000 Hours 30 Minutes,331315
100000048897_9,Accident 9,100000048897,February 1995,09:20,000 Hours 30 Minutes,331315
100000048897_10,Accident 10,100000048897,January 1995,01:30,000 Hours 30 Minutes,331315
100000058616_1,Accident 1,100000058616,October 2016,12:20,000 Hours 15 Minutes,325314
100000058616_2,Accident 2,100000058616,September 2013,03:14,000 Hours 45 Minutes,325314
100000062424_1,Accident 1,100000062424,July 1998,20:25,002 Hours 50 Minutes,311941
100000071101_1,Accident 1,100000071101,September 2023,11:45,002 Hours 45 Minutes,42491
100000073948_1,Accident 1,100000073948,March 2019,16:00,000 Hours 01 Minutes,32532
100000075642_1,Accident 1,100000075642,May 2023,10:15,007 Hours 45 Minutes,32512
100000076865_1,Accident 1,100000076865,April 1997,09:35,000 Hours 03 Minutes,331312
100000084829_1,Accident 1,100000084829,October 2017,05:30,001 Hours 00 Minutes,49312
100000096709_1,Accident 1,100000096709,April 2011,21:43,002 Hours 22 Minutes,42441
100000099234_1,Accident 1,100000099234,March 1999,06:00,000 Hours 10 Minutes,325181
100000099234_2,Accident 2,100000099234,December 1994,00:30,000 Hours 10 Minutes,325181
100000099234_3,Accident 3,100000099234,July 1994,11:30,000 Hours 10 Minutes,325181
100000099252_1,Accident 1,100000099252,September 2020,10:02,002 Hours 01 Minutes,32411
100000103381_1,Accident 1,100000103381,November 2007,11:30,000 Hours 01 Minutes,32211
100000112558_1,Accident 1,100000112558,June 2023,16:40,000 Hours 25 Minutes,325311
100000112558_2,Accident 2,100000112558,June 2023,22:15,000 Hours 28 Minutes,325311
100000112558_3,Accident 3,100000112558,December 2022,23:25,000 Hours 23 Minutes,325311
100000119203_1,Accident 1,100000119203,July 1996,21:00,000 Hours 20 Minutes,42291
100000138601_1,Accident 1,100000138601,February 2007,18:38,001 Hours 35 Minutes,325188
100000189093_1,Accident 1,100000189093,August 2015,17:20,001 Hours 02 Minutes,311411
100000206591_1,Accident 1,100000206591,August 2008,13:20,001 Hours 00 Minutes,49312
100000214671_1,Accident 1,100000214671,February 2018,14:00,000 Hours 01 Minutes,32518
100000232795_1,Accident 1,100000232795,September 2020,06:15,000 Hours 30 Minutes,325314
100000027044_1,Accident 1,100000027044,November 2000,12:20,000 Hours 07 Minutes,325311
100000033858_1,Accident 1,100000033858,December 2001,09:35,001 Hours 35 Minutes,311612
100000033901_1,Accident 1,100000033901,December 1994,11:50,000 Hours 01 Minutes,32212
100000047326_1,Accident 1,100000047326,July 1997,02:30,000 Hours 01 Minutes,322121
100000052863_1,Accident 1,100000052863,October 2019,09:35,001 Hours 56 Minutes,311611
100000066527_1,Accident 1,100000066527,May 2019,15:55,009 Hours 00 Minutes,311513
100000071646_1,Accident 1,100000071646,June 2002,14:50,000 Hours 05 Minutes,42291
100000077999_1,Accident 1,100000077999,July 2017,06:30,000 Hours 01 Minutes,32518
100000084981_1,Accident 1,100000084981,March 2007,02:00,000 Hours 15 Minutes,311612
100000093864_1,Accident 1,100000093864,January 2024,09:15,000 Hours 15 Minutes,311511
100000122404_1,Accident 1,100000122404,September 2013,11:15,000 Hours 05 Minutes,331314
100000132581_1,Accident 1,100000132581,March 2021,08:00,000 Hours 55 Minutes,32212
100000132581_2,Accident 2,100000132581,March 2020,10:00,000 Hours 05 Minutes,32212
100000138825_1,Accident 1,100000138825,June 2011,15:15,000 Hours 05 Minutes,32212
100000141401_1,Accident 1,100000141401,April 2018,09:59,014 Hours 00 Minutes,32411
100000150472_1,Accident 1,100000150472,April 2007,09:30,000 Hours 01 Minutes,22132
100000151881_1,Accident 1,100000151881,February 2021,10:15,000 Hours 40 Minutes,49311
100000151881_2,Accident 2,100000151881,November 2020,10:15,000 Hours 45 Minutes,49311
100000151881_3,Accident 3,100000151881,May 2020,00:00,000 Hours 30 Minutes,49311
100000151881_4,Accident 4,100000151881,December 2019,06:30,000 Hours 45 Minutes,49311
100000151881_5,Accident 5,100000151881,December 2019,14:00,000 Hours 30 Minutes,49311
100000153022_1,Accident 1,100000153022,February 1999,17:00,000 Hours 01 Minutes,42291
100000157411_1,Accident 1,100000157411,February 1997,17:43,001 Hours 11 Minutes,311111
100000167188_1,Accident 1,100000167188,October 2024,03:00,016 Hours 21 Minutes,49312
100000178979_1,Accident 1,100000178979,September 2011,10:00,000 Hours 01 Minutes,311513
100000181117_1,Accident 1,100000181117,April 2007,19:07,000 Hours 01 Minutes,221112
100000181117_2,Accident 2,100000181117,July 2003,16:32,000 Hours 02 Minutes,221112
100000189431_1,Accident 1,100000189431,April 2018,18:50,000 Hours 10 Minutes,311612
100000221985_1,Accident 1,100000221985,December 2011,14:30,000 Hours 10 Minutes,311511
100000233213_1,Accident 1,100000233213,June 2017,16:00,000 Hours 02 Minutes,311411
100000020577_1,Accident 1,100000020577,September 2023,12:20,000 Hours 03 Minutes,21113
100000042651_1,Accident 1,100000042651,April 2012,08:00,001 Hours 30 Minutes,32519
100000045578_1,Accident 1,100000045578,July 2022,13:00,001 Hours 30 Minutes,22131
100000053014_1,Accident 1,100000053014,February 2020,05:58,001 Hours 06 Minutes,32518
100000073868_1,Accident 1,100000073868,September 2022,15:00,000 Hours 01 Minutes,32518
100000073868_2,Accident 2,100000073868,July 2020,19:30,000 Hours 10 Minutes,32518
100000073868_3,Accident 3,100000073868,April 2018,01:30,000 Hours 05 Minutes,32518
100000073868_4,Accident 4,100000073868,August 2016,08:34,002 Hours 30 Minutes,32518
100000083438_1,Accident 1,100000083438,September 1995,14:30,001 Hours 00 Minutes,325199
100000083438_2,Accident 2,100000083438,August 1995,14:00,070 Hours 00 Minutes,325199
100000083438_3,Accident 3,100000083438,July 1995,17:30,001 Hours 00 Minutes,325199
100000129684_1,Accident 1,100000129684,December 1995,13:35,004 Hours 00 Minutes,325188
100000140607_1,Accident 1,100000140607,September 2020,19:30,001 Hours 00 Minutes,32599
100000140607_2,Accident 2,100000140607,August 2018,19:00,000 Hours 10 Minutes,32599
100000165233_1,Accident 1,100000165233,June 2004,09:15,000 Hours 10 Minutes,212111
100000227541_1,Accident 1,100000227541,October 2014,23:45,016 Hours 00 Minutes,211112
100000244167_1,Accident 1,100000244167,October 2015,14:15,000 Hours 01 Minutes,31152
100000037355_1,Accident 1,100000037355,September 2023,07:00,005 Hours 00 Minutes,22131
100000058689_1,Accident 1,100000058689,November 2018,05:00,000 Hours 34 Minutes,32512
100000058689_2,Accident 2,100000058689,November 2014,06:30,000 Hours 16 Minutes,32512
100000129452_1,Accident 1,100000129452,June 2013,22:00,000 Hours 10 Minutes,211112
100000136168_1,Accident 1,100000136168,October 2022,06:50,000 Hours 05 Minutes,21112
100000136168_2,Accident 2,100000136168,April 2018,12:00,000 Hours 05 Minutes,21112
100000137434_1,Accident 1,100000137434,January 2021,15:45,000 Hours 01 Minutes,21113
100000149715_1,Accident 1,100000149715,April 2020,11:04,000 Hours 02 Minutes,21113
100000149715_2,Accident 2,100000149715,September 2013,01:30,000 Hours 10 Minutes,211112
100000149715_3,Accident 3,100000149715,August 2013,16:00,000 Hours 15 Minutes,211112
100000149715_4,Accident 4,100000149715,July 2010,22:30,000 Hours 25 Minutes,211112
100000158465_1,Accident 1,100000158465,June 2018,14:00,000 Hours 01 Minutes,21113
100000164966_1,Accident 1,100000164966,July 1997,15:00,000 Hours 02 Minutes,211112
100000241026_1,Accident 1,100000241026,May 2024,00:05,003 Hours 00 Minutes,21113
