facility_chemical_id,facility_id,chemical_id,program_level
881,100000028472,2,Program Level 2 process
882,100000028668,25,Program Level 3 process
883,100000028917,2,Program Level 2 process
884,100000030316,1,Program Level 3 process
885,100000030496,1,Program Level 3 process
886,100000030806,2,Program Level 2 process
887,100000031182,2,Program Level 2 process
888,100000032779,1,Program Level 3 process
889,100000033171,2,Program Level 3 process
890,100000033171,7,Program Level 3 process
891,100000035776,1,Program Level 3 process
892,100000036052,2,Program Level 2 process
893,100000036873,7,Program Level 3 process
894,100000036873,2,Program Level 3 process
895,100000037051,2,Program Level 3 process
896,100000037783,15,Program Level 3 process
897,100000038684,2,Program Level 3 process
898,100000038997,1,Program Level 3 process
899,100000039781,1,Program Level 3 process
900,100000040001,1,Program Level 3 process
901,100000041368,2,Program Level 2 process
902,100000041368,2,Program Level 2 process
903,100000043482,1,Program Level 3 process
904,100000043482,65,Program Level 3 process
905,100000043482,2,Program Level 3 process
906,100000047558,66,Program Level 3 process
907,100000047558,67,Program Level 3 process
908,100000047558,31,Program Level 3 process
909,100000047558,60,Program Level 3 process
910,100000047558,62,Program Level 3 process
911,100000047558,16,Program Level 3 process
912,100000047558,68,Program Level 3 process
913,100000047558,8,Program Level 3 process
914,100000047558,69,Program Level 3 process
915,100000047558,2,Program Level 3 process
916,100000047558,69,Program Level 3 process
917,100000047558,8,Program Level 3 process
918,100000047558,17,Program Level 3 process
919,100000049057,1,Program Level 3 process
920,100000049182,1,Program Level 2 process
921,100000049468,70,Program Level 1 process
922,100000050936,1,Program Level 3 process
923,100000050963,1,Program Level 3 process
924,100000051418,1,Program Level 3 process
925,100000051524,1,Program Level 3 process
926,100000051597,1,Program Level 3 process
927,100000051695,1,Program Level 3 process
928,100000051917,1,Program Level 3 process
929,100000052079,1,Program Level 3 process
930,100000052202,1,Program Level 3 process
931,100000052284,1,Program Level 3 process
932,100000052444,1,Program Level 3 process
933,100000052499,1,Program Level 3 process
934,100000052499,1,Program Level 3 process
935,100000052845,1,Program Level 3 process
936,100000052952,1,Program Level 3 process
937,100000052998,1,Program Level 3 process
938,100000054308,1,Program Level 3 process
939,100000054415,1,Program Level 3 process
940,100000054424,15,Program Level 3 process
941,100000054585,1,Program Level 3 process
942,100000054772,1,Program Level 3 process
943,100000055664,1,Program Level 3 process
944,100000055664,1,Program Level 3 process
945,100000056299,1,Program Level 3 process
946,100000057305,8,Program Level 3 process
947,100000057341,5,Program Level 3 process
948,100000058947,1,Program Level 3 process
949,100000059018,8,Program Level 3 process
950,100000059018,1,Program Level 3 process
951,100000059018,60,Program Level 3 process
952,100000059018,2,Program Level 3 process
953,100000059296,15,Program Level 3 process
954,100000059508,2,Program Level 3 process
955,100000059508,60,Program Level 3 process
956,100000060006,1,Program Level 3 process
957,100000060088,31,Program Level 3 process
958,100000060088,31,Program Level 3 process
959,100000060088,31,Program Level 3 process
960,100000060088,1,Program Level 3 process
961,100000060104,1,Program Level 3 process
962,100000061283,1,Program Level 3 process
963,100000062326,3,Program Level 1 process
964,100000062326,42,
965,100000063138,1,Program Level 3 process
966,100000063441,3,Program Level 3 process
967,100000063441,27,
968,100000063441,4,
969,100000063441,12,
970,100000064119,1,Program Level 3 process
971,100000064501,3,Program Level 3 process
972,100000064501,9,
973,100000064501,10,
974,100000064501,11,
975,100000064501,4,
976,100000064501,12,
977,100000064501,5,
978,100000064501,6,
979,100000064529,2,Program Level 2 process
980,100000064798,2,Program Level 2 process
981,100000071496,2,Program Level 2 process
982,100000071637,2,Program Level 2 process
983,100000072681,3,Program Level 2 process
984,100000072681,9,
985,100000072681,10,
986,100000072681,11,
987,100000072681,4,
988,100000072681,12,
989,100000072681,5,
990,100000072681,6,
991,100000072903,2,Program Level 2 process
992,100000072967,2,Program Level 2 process
993,100000073136,1,Program Level 3 process
994,100000073136,1,Program Level 3 process
995,100000075367,1,Program Level 3 process
996,100000075492,7,Program Level 2 process
997,100000075492,2,Program Level 2 process
998,100000075544,2,Program Level 2 process
999,100000075731,2,Program Level 2 process
1000,100000075795,2,Program Level 2 process
1001,100000075875,2,Program Level 2 process
1002,100000075946,2,Program Level 2 process
1003,100000075946,7,Program Level 2 process
1004,100000076044,7,Program Level 2 process
1005,100000076044,2,Program Level 2 process
1006,100000076124,2,Program Level 2 process
1007,100000076179,2,Program Level 2 process
1008,100000076179,7,Program Level 2 process
1009,100000076954,1,Program Level 3 process
1010,100000078364,7,Program Level 2 process
1011,100000078364,2,Program Level 2 process
1012,100000084099,7,Program Level 3 process
1013,100000084099,2,Program Level 3 process
1014,100000084678,1,Program Level 3 process
1015,100000086033,2,Program Level 2 process
1016,100000086195,2,Program Level 2 process
1017,100000086195,7,Program Level 2 process
1018,100000086337,2,Program Level 2 process
1019,100000086532,2,Program Level 2 process
1020,100000086621,2,Program Level 2 process
1021,100000086863,2,Program Level 2 process
1022,100000087345,2,Program Level 2 process
1023,100000087586,2,Program Level 2 process
1024,100000087906,2,Program Level 2 process
1025,100000087906,7,Program Level 2 process
1026,100000088745,31,Program Level 3 process
1027,100000088745,31,Program Level 3 process
1028,100000090144,2,Program Level 2 process
1029,100000092384,1,Program Level 3 process
1030,100000092384,60,Program Level 3 process
1031,100000092384,2,Program Level 3 process
1032,100000092384,60,Program Level 3 process
1033,100000092384,71,Program Level 3 process
1034,100000092384,7,Program Level 3 process
1035,100000092384,45,Program Level 3 process
1036,100000092384,60,Program Level 3 process
1037,100000092384,69,Program Level 3 process
1038,100000092384,60,Program Level 3 process
1039,100000092384,1,Program Level 3 process
1040,100000093392,1,Program Level 3 process
1041,100000095602,1,Program Level 3 process
1042,100000095782,1,Program Level 3 process
1043,100000099608,2,Program Level 2 process
1044,100000101034,1,Program Level 3 process
1045,100000101123,1,Program Level 3 process
1046,100000101347,1,Program Level 3 process
1047,100000101347,60,Program Level 3 process
1048,100000101347,2,Program Level 3 process
1049,100000101409,31,Program Level 3 process
1050,100000101409,1,Program Level 3 process
1051,100000101409,58,Program Level 3 process
1052,100000102328,60,Program Level 3 process
1053,100000102328,72,Program Level 3 process
1054,100000102612,1,Program Level 3 process
1055,100000102612,1,Program Level 3 process
1056,100000103611,3,Program Level 1 process
1057,100000103611,9,
1058,100000103611,10,
1059,100000103611,11,
1060,100000103611,4,
1061,100000103611,12,
1062,100000103611,5,
1063,100000103611,6,
1064,100000104317,1,Program Level 3 process
1065,100000105511,2,Program Level 2 process
1066,100000107895,2,Program Level 3 process
1067,100000107895,2,Program Level 3 process
1068,100000107895,15,Program Level 3 process
1069,100000108135,7,Program Level 3 process
1070,100000108135,1,Program Level 3 process
1071,100000108901,27,Program Level 3 process
1072,100000108901,65,Program Level 3 process
1073,100000108901,8,Program Level 3 process
1074,100000108901,9,Program Level 3 process
1075,100000108901,39,Program Level 3 process
1076,100000108901,62,Program Level 3 process
1077,100000108901,31,Program Level 3 process
1078,100000108901,29,Program Level 3 process
1079,100000108901,73,Program Level 3 process
1080,100000108901,21,Program Level 3 process
1081,100000108901,30,Program Level 3 process
1082,100000108901,74,Program Level 3 process
1083,100000108901,24,Program Level 3 process
1084,100000108901,11,Program Level 3 process
1085,100000108901,4,Program Level 3 process
1086,100000108901,12,Program Level 3 process
1087,100000108901,19,Program Level 3 process
1088,100000108901,75,Program Level 3 process
1089,100000108901,5,Program Level 3 process
1090,100000108901,6,Program Level 3 process
1091,100000108901,76,Program Level 3 process
1092,100000108901,20,Program Level 3 process
1093,100000108901,77,Program Level 3 process
1094,100000108901,35,Program Level 3 process
1095,100000108901,78,Program Level 3 process
1096,100000108901,58,Program Level 3 process
1097,100000108901,23,Program Level 3 process
1098,100000108901,70,Program Level 3 process
1099,100000108901,54,Program Level 3 process
1100,100000108901,65,Program Level 3 process
1101,100000108901,40,Program Level 3 process
1102,100000108901,79,Program Level 3 process
1103,100000108901,31,Program Level 3 process
1104,100000108901,29,Program Level 3 process
1105,100000108901,18,Program Level 3 process
1106,100000108901,30,Program Level 3 process
1107,100000108901,74,Program Level 3 process
1108,100000108901,8,Program Level 3 process
1109,100000108901,24,Program Level 3 process
1110,100000108901,25,Program Level 3 process
1111,100000108901,2,Program Level 3 process
1112,100000108901,42,Program Level 3 process
1113,100000108901,68,Program Level 3 process
1114,100000108901,58,Program Level 3 process
1115,100000108901,70,Program Level 3 process
1116,100000108901,66,Program Level 3 process
1117,100000108901,65,Program Level 3 process
1118,100000108901,8,Program Level 3 process
1119,100000108901,40,Program Level 3 process
1120,100000108901,47,Program Level 3 process
1121,100000108901,31,Program Level 3 process
1122,100000108901,29,Program Level 3 process
1123,100000108901,73,Program Level 3 process
1124,100000108901,18,Program Level 3 process
1125,100000108901,30,Program Level 3 process
1126,100000108901,74,Program Level 3 process
1127,100000108901,24,Program Level 3 process
1128,100000108901,25,Program Level 3 process
1129,100000108901,11,Program Level 3 process
1130,100000108901,4,Program Level 3 process
1131,100000108901,42,Program Level 3 process
1132,100000108901,75,Program Level 3 process
1133,100000108901,5,Program Level 3 process
1134,100000108901,6,Program Level 3 process
1135,100000108901,28,Program Level 3 process
1136,100000108901,35,Program Level 3 process
1137,100000108901,68,Program Level 3 process
1138,100000108901,58,Program Level 3 process
1139,100000108901,23,Program Level 3 process
1140,100000108901,70,Program Level 3 process
1141,100000108901,54,Program Level 3 process
1142,100000108901,80,Program Level 3 process
1143,100000108901,27,Program Level 3 process
1144,100000108901,65,Program Level 3 process
1145,100000108901,8,Program Level 3 process
1146,100000108901,9,Program Level 3 process
1147,100000108901,39,Program Level 3 process
1148,100000108901,62,Program Level 3 process
1149,100000108901,31,Program Level 3 process
1150,100000108901,29,Program Level 3 process
1151,100000108901,73,Program Level 3 process
1152,100000108901,21,Program Level 3 process
1153,100000108901,30,Program Level 3 process
1154,100000108901,81,Program Level 3 process
1155,100000108901,74,Program Level 3 process
1156,100000108901,24,Program Level 3 process
1157,100000108901,2,Program Level 3 process
1158,100000108901,11,Program Level 3 process
1159,100000108901,4,Program Level 3 process
1160,100000108901,12,Program Level 3 process
1161,100000108901,19,Program Level 3 process
1162,100000108901,75,Program Level 3 process
1163,100000108901,5,Program Level 3 process
1164,100000108901,6,Program Level 3 process
1165,100000108901,76,Program Level 3 process
1166,100000108901,20,Program Level 3 process
1167,100000108901,35,Program Level 3 process
1168,100000108901,78,Program Level 3 process
1169,100000108901,58,Program Level 3 process
1170,100000108901,23,Program Level 3 process
1171,100000108901,70,Program Level 3 process
1172,100000108901,54,Program Level 3 process
1173,100000108901,61,Program Level 3 process
1174,100000108901,66,Program Level 3 process
1175,100000108901,27,Program Level 3 process
