EPA Facility ID,Has Accident,Accident Count,NAICS Code,Accident Details
100000030254,No,0,,
100000031388,No,0,,
100000031431,No,0,,
100000031459,No,0,,
100000031501,No,0,,
100000032314,No,0,,
100000032886,No,0,,
100000033288,No,0,,
100000033377,No,0,,
100000035142,No,0,,
100000036043,No,0,,
100000036686,No,0,211112,
100000037319,No,0,,
100000037382,No,0,,
100000037569,No,0,,
100000038693,No,0,,
100000038782,No,0,,
100000038791,No,0,,
100000038933,No,0,,
100000038942,No,0,,
100000039647,No,0,,
100000039674,No,0,,
100000040172,No,0,,
100000040289,No,0,,
100000040421,No,0,,
100000040449,No,0,,
100000040582,No,0,,
100000042517,No,0,,
100000043099,Yes,1,,"[{'Date of Accident': 'April 2021', 'NAICS Code of Process Involved': '32552'}]"
100000043259,Yes,1,,"[{'Date of Accident': 'June 2010', 'NAICS Code of Process Involved': '325311'}]"
100000043357,No,0,,
100000043552,No,0,,
100000043696,No,0,,
100000043721,No,0,,
100000044007,No,0,,
100000044454,No,0,,
100000044472,No,0,,
100000044524,No,0,,
100000044533,No,0,,
100000044551,No,0,,
100000044659,No,0,,
100000044668,No,0,,
100000044702,No,0,,
100000044739,No,0,,
100000044775,No,0,,
100000044819,Yes,1,,"[{'Date of Accident': 'May 2008', 'NAICS Code of Process Involved': '42491'}]"
100000044855,No,0,,
100000044962,No,0,,
100000045248,No,0,,
100000045408,No,0,,
100000045499,No,0,,
100000045649,No,0,,
100000045676,No,0,,
100000045685,No,0,,
100000045747,No,0,,
100000045756,No,0,,
100000045765,No,0,,
100000045792,No,0,,
100000045809,No,0,,
100000045818,No,0,,
100000045836,No,0,,
100000046229,No,0,,
100000046336,No,0,,
100000046933,No,0,,
100000048487,No,0,,
100000048496,Yes,3,,"[{'Date of Accident': 'September 1998', 'NAICS Code of Process Involved': '49312'}, {'Date of Accident': 'May 1998', 'NAICS Code of Process Involved': '22131'}, {'Date of Accident': 'February 1995', 'NAICS Code of Process Involved': '22132'}]"
100000048833,No,0,,
100000049262,No,0,,
100000049351,Yes,1,48821,"[{'Date of Accident': 'September 2018', 'NAICS Code of Process Involved': '48821'}]"
100000049413,No,0,,
100000049431,No,0,,
100000049618,No,0,,
100000049654,Yes,2,,"[{'Date of Accident': 'May 1998', 'NAICS Code of Process Involved': '221112'}, {'Date of Accident': 'April 1997', 'NAICS Code of Process Involved': '221112'}]"
100000049681,No,0,,
100000049707,No,0,,
100000049725,No,0,,
100000049743,No,0,,
100000049752,No,0,,
100000049789,No,0,,
100000049823,No,0,,
100000049887,No,0,,
100000049896,No,0,,
100000049949,No,0,,
100000049976,No,0,,
100000049985,No,0,,
100000050035,No,0,,
100000050099,No,0,,
100000050151,No,0,,
100000050259,No,0,,
100000050286,No,0,,
100000050419,No,0,44422,
100000050589,No,0,,
100000050767,No,0,,
100000050838,No,0,,
100000051203,No,0,,
100000051338,No,0,,
100000051711,No,0,,
100000052006,No,0,,
100000052177,No,0,,
100000052239,No,0,,
100000052248,No,0,,
100000052328,No,0,,
100000052391,No,0,,
100000052426,No,0,,
100000052471,No,0,,
100000052505,No,0,,
100000052738,No,0,,
100000052792,No,0,,
100000053005,No,0,,
100000053103,No,0,,
100000053185,No,0,,
100000053194,No,0,,
100000053201,No,0,,
100000053318,No,0,,
100000053327,No,0,,
100000053416,No,0,,
100000053452,No,0,,
100000053568,No,0,,
100000053611,No,0,,
100000053675,No,0,,
100000054013,No,0,,
100000054059,No,0,,
100000054399,No,0,,
100000054406,No,0,,
100000054558,No,0,,
100000054987,No,0,,
100000055147,No,0,,
100000055263,No,0,,
100000055272,No,0,,
100000055389,No,0,,
100000055682,No,0,,
100000055735,No,0,,
100000055904,No,0,,
100000055959,No,0,,
100000056011,No,0,,
100000056084,No,0,,
100000056155,No,0,,
100000056244,No,0,,
100000056342,Yes,1,,"[{'Date of Accident': 'November 2019', 'NAICS Code of Process Involved': '56191'}]"
100000056413,No,0,,
100000056592,No,0,,
100000056912,No,0,,
100000056994,No,0,,
100000057065,No,0,,
100000057118,No,0,,
100000057163,No,0,,
100000057225,No,0,,
100000057458,No,0,,
100000057485,No,0,,
100000057626,No,0,,
100000057662,No,0,,
100000057895,No,0,,
100000058064,No,0,,
100000058171,Yes,1,,"[{'Date of Accident': 'February 2016', 'NAICS Code of Process Involved': '49312'}]"
100000058206,No,0,,
100000058215,No,0,,
100000058634,No,0,,
100000058705,No,0,,
100000058787,No,0,,
100000059036,No,0,,
100000059198,No,0,,
100000059731,No,0,,
100000059964,No,0,,
100000060168,No,0,,
100000060284,No,0,,
100000060505,No,0,,
100000060578,No,0,,
100000060952,No,0,,
100000061265,No,0,,
100000061354,No,0,,
100000061504,No,0,,
100000061728,No,0,,
100000061773,No,0,42471,
100000061808,No,0,,
100000061835,No,0,,
100000061933,No,0,,
100000062282,No,0,,
100000062442,No,0,,
100000062718,No,0,,
100000063307,No,0,,
100000063414,No,0,,
100000063557,No,0,,
100000063762,No,0,,
100000063824,No,0,,
100000063833,No,0,,
100000063879,No,0,,
100000063904,No,0,,
100000063986,No,0,,
100000064048,No,0,,
100000064066,No,0,,
100000064182,No,0,,
100000064379,No,0,,
100000064431,No,0,,
100000064565,No,0,,
100000064743,No,0,,
100000065001,No,0,,
100000065163,No,0,,
100000065172,No,0,,
100000065369,No,0,,
100000065653,No,0,,
100000065966,No,0,,
100000066153,No,0,,
100000066509,No,0,,
100000066536,No,0,,
100000066698,Yes,1,,"[{'Date of Accident': 'June 2021', 'NAICS Code of Process Involved': '49312'}]"
100000066901,No,0,,
100000066974,Yes,1,,"[{'Date of Accident': 'November 2012', 'NAICS Code of Process Involved': '22133'}]"
100000067143,No,0,,
100000067287,No,0,,
100000067296,No,0,,
100000067553,No,0,,
100000067571,No,0,,
100000067599,No,0,,
100000068026,No,0,,
100000068071,No,0,,
100000068133,Yes,1,,"[{'Date of Accident': 'October 2002', 'NAICS Code of Process Involved': '311421'}]"
100000068302,No,0,,
100000068366,No,0,,
100000068847,No,0,,
100000070344,No,0,,
100000070898,No,0,,
100000070914,No,0,,
100000070978,No,0,,
100000071003,No,0,,
100000071021,No,0,,
100000071067,No,0,,
100000071076,No,0,,
100000071085,No,0,,
100000071094,No,0,,
100000071156,No,0,,
100000071165,No,0,,
100000071361,No,0,,
100000071414,No,0,,
100000071478,No,0,,
100000071502,No,0,,
100000071511,No,0,,
100000071557,Yes,1,,"[{'Date of Accident': 'May 2021', 'NAICS Code of Process Involved': '32532'}]"
100000071799,No,0,,
100000072146,No,0,,
100000072244,No,0,,
100000072253,No,0,,
100000072333,No,0,,
100000072351,No,0,,
100000072379,Yes,1,,"[{'Date of Accident': 'July 1999', 'NAICS Code of Process Involved': '115114'}]"
100000072413,No,0,,
100000073476,Yes,2,,"[{'Date of Accident': 'May 2023', 'NAICS Code of Process Involved': '32411'}, {'Date of Accident': 'February 2020', 'NAICS Code of Process Involved': '32411'}]"
100000073653,No,0,,
100000073706,No,0,,
100000073831,No,0,,
100000073886,No,0,,
100000073895,No,0,,
100000074019,No,0,,
100000074705,No,0,,
100000074714,No,0,,
100000074769,No,0,,
100000074858,No,0,,
100000075116,No,0,,
100000075143,No,0,,
100000075296,No,0,,
100000075571,Yes,1,,"[{'Date of Accident': 'May 2009', 'NAICS Code of Process Involved': '49312'}]"
100000075893,No,0,,
100000076151,No,0,,
100000076188,No,0,,
100000076286,No,0,,
100000076482,No,0,,
100000076534,No,0,,
100000076703,No,0,,
100000076829,No,0,,
100000076918,No,0,,
100000077114,No,0,,
100000077141,No,0,,
100000077178,No,0,,
100000077187,No,0,,
100000077196,No,0,,
100000077267,No,0,,
100000077294,No,0,,
100000077427,No,0,,
100000077472,No,0,,
100000077533,No,0,,
100000078122,No,0,,
100000078177,No,0,,
100000078257,Yes,1,,"[{'Date of Accident': 'September 1999', 'NAICS Code of Process Involved': '115114'}]"
100000078649,No,0,,
100000078658,No,0,,
100000079014,No,0,,
100000079103,No,0,,
100000079112,No,0,,
100000079381,No,0,,
100000079452,No,0,,
100000079844,No,0,,
100000080137,No,0,,
100000080173,No,0,325199,
100000080244,No,0,,
100000080636,No,0,,
100000080832,Yes,1,,"[{'Date of Accident': 'June 2020', 'NAICS Code of Process Involved': '115114'}]"
100000081314,No,0,,
100000081626,No,0,,
100000082144,No,0,,
100000082288,No,0,,
100000082475,No,0,,
100000082607,No,0,,
100000082858,No,0,,
100000083054,No,0,,
100000083116,No,0,,
100000083358,Yes,1,,"[{'Date of Accident': 'January 2021', 'NAICS Code of Process Involved': '311412'}]"
100000083571,No,0,,
100000083955,No,0,,
100000083982,No,0,,
100000083991,No,0,,
100000084044,No,0,,
100000084197,No,0,,
100000084419,No,0,,
100000084482,No,0,,
100000084491,No,0,,
100000084552,No,0,,
100000084856,No,0,,
100000084918,No,0,,
100000085926,No,0,,
100000086202,No,0,,
100000086248,No,0,,
100000086373,No,0,,
100000086382,Yes,1,,"[{'Date of Accident': 'January 1996', 'NAICS Code of Process Involved': '32511'}]"
100000086747,No,0,,
100000087005,No,0,,
100000087078,No,0,,
100000087871,No,0,,
100000088013,No,0,,
100000088086,No,0,,
100000088772,No,0,,
100000089147,No,0,,
100000089254,No,0,,
100000089325,No,0,,
100000089343,No,0,,
100000089423,No,0,,
100000089487,No,0,,
100000089566,No,0,,
100000089619,No,0,,
100000089628,No,0,,
100000089673,No,0,,
100000089897,No,0,,
100000090313,No,0,,
100000091152,No,0,,
100000091394,No,0,,
100000091713,Yes,1,,"[{'Date of Accident': 'December 2022', 'NAICS Code of Process Involved': '22111'}]"
100000092428,No,0,,
100000092561,No,0,,
100000092801,No,0,,
100000093089,No,0,,
100000093132,No,0,,
100000093187,No,0,,
100000093285,No,0,,
100000093294,No,0,,
100000093436,No,0,,
100000093668,No,0,,
100000093873,No,0,,
100000093999,No,0,,
100000095112,No,0,,
100000095167,No,0,,
100000095327,No,0,,
100000095416,Yes,1,,"[{'Date of Accident': 'May 2012', 'NAICS Code of Process Involved': '33391'}]"
100000095639,No,0,,
100000095693,No,0,,
100000096781,No,0,,
100000097931,No,0,,
100000098146,No,0,,
100000098164,No,0,,
100000098244,No,0,,
100000098333,No,0,,
100000098681,No,0,32411,
100000098761,No,0,,
100000099298,Yes,2,,"[{'Date of Accident': 'January 2020', 'NAICS Code of Process Involved': '32532'}, {'Date of Accident': 'January 2019', 'NAICS Code of Process Involved': '32519'}]"
100000099396,No,0,,
100000099467,No,0,,
100000099555,Yes,3,,"[{'Date of Accident': 'February 2004', 'NAICS Code of Process Involved': '56179'}, {'Date of Accident': 'February 2004', 'NAICS Code of Process Involved': '56179'}, {'Date of Accident': 'July 2003', 'NAICS Code of Process Involved': '56179'}]"
100000099591,No,0,,
100000099813,No,0,,
100000099822,No,0,,
100000099948,No,0,,
100000099984,No,0,,
100000100348,No,0,,
100000100589,No,0,,
100000100605,No,0,,
100000100632,No,0,,
100000100696,No,0,,
100000101007,No,0,,
100000101098,No,0,,
100000101141,No,0,,
100000101454,No,0,32411,
100000101971,Yes,1,,"[{'Date of Accident': 'May 2021', 'NAICS Code of Process Involved': '311513'}]"
100000102391,No,0,,
100000102667,No,0,,
100000103256,No,0,,
100000103292,No,0,,
100000103318,No,0,,
100000103327,No,0,,
100000103407,No,0,,
100000103425,No,0,,
100000103559,No,0,,
100000103719,No,0,,
100000103817,No,0,,
100000104111,No,0,,
100000104371,No,0,,
100000104692,No,0,,
100000104941,No,0,,
100000105316,No,0,,
100000105361,No,0,,
100000105423,No,0,,
100000105478,Yes,1,,"[{'Date of Accident': 'April 2023', 'NAICS Code of Process Involved': '22131'}]"
100000105619,No,0,,
100000105637,No,0,,
100000105673,No,0,,
100000105682,No,0,,
100000105708,No,0,,
100000105806,No,0,,
100000105815,No,0,,
100000105833,No,0,,
100000105851,No,0,,
100000105888,No,0,,
100000105897,No,0,,
100000105922,No,0,,
100000105959,No,0,,
100000105968,No,0,,
100000105977,No,0,,
100000106002,No,0,,
100000106011,No,0,,
100000106057,No,0,,
100000106075,No,0,,
100000106084,No,0,,
100000106128,No,0,,
100000106137,No,0,,
100000106146,No,0,,
100000106182,No,0,,
100000106208,No,0,,
100000106226,No,0,,
100000106299,No,0,,
100000106333,Yes,1,,"[{'Date of Accident': 'June 2008', 'NAICS Code of Process Involved': '22132'}]"
100000106486,No,0,,
100000106609,No,0,,
100000106743,No,0,,
100000106921,No,0,,
100000106967,No,0,,
100000106985,No,0,,
100000107001,No,0,,
100000107074,No,0,,
100000107092,No,0,,
100000107145,No,0,,
100000107181,No,0,,
100000107216,No,0,,
100000107252,No,0,,
100000107298,No,0,,
100000107458,No,0,,
100000107591,No,0,,
100000107911,No,0,,
100000107966,No,0,,
100000108055,No,0,,
100000108322,No,0,,
100000108368,No,0,,
100000108858,No,0,,
100000109054,No,0,,
100000109189,No,0,,
100000109287,No,0,111219,
100000109465,No,0,,
100000109474,No,0,,
100000109483,No,0,,
100000109777,No,0,,
100000109893,No,0,,
100000110248,No,0,,
100000110541,No,0,,
100000110685,No,0,,
100000111032,No,0,,
100000111201,No,0,,
100000111648,No,0,,
100000111817,No,0,,
100000111853,No,0,,
100000111924,Yes,1,,"[{'Date of Accident': 'January 2013', 'NAICS Code of Process Involved': '22132'}]"
100000111942,No,0,,
100000112406,No,0,,
100000112497,No,0,,
100000112521,No,0,,
100000112576,No,0,,
100000112601,No,0,,
100000112629,No,0,,
100000112727,No,0,211111,
100000113058,Yes,2,,"[{'Date of Accident': 'April 2003', 'NAICS Code of Process Involved': '49312'}, {'Date of Accident': 'January 2003', 'NAICS Code of Process Involved': '31211'}]"
100000113174,No,0,,
100000113192,No,0,,
100000113236,No,0,,
100000113995,No,0,,
100000114066,No,0,,
100000114137,No,0,,
100000114164,No,0,,
100000114208,No,0,,
100000114315,No,0,,
100000114333,No,0,,
100000114574,Yes,1,,"[{'Date of Accident': 'January 2019', 'NAICS Code of Process Involved': '32512'}]"
100000114789,No,0,,
100000114903,No,0,,
100000115065,No,0,,
100000115083,No,0,,
100000115118,Yes,1,,"[{'Date of Accident': 'November 2020', 'NAICS Code of Process Involved': '325211'}]"
100000115378,No,0,,
100000116876,No,0,,
100000117063,No,0,,
100000117312,No,0,,
100000117394,No,0,,
100000117777,Yes,1,,"[{'Date of Accident': 'December 2020', 'NAICS Code of Process Involved': '32512'}]"
100000117811,No,0,,
100000117848,No,0,,
100000118357,No,0,,
100000118507,No,0,,
100000118534,No,0,,
100000118598,No,0,,
100000118696,No,0,,
100000118838,No,0,,
100000119007,No,0,,
100000119016,No,0,,
100000119089,No,0,,
100000119187,Yes,1,,"[{'Date of Accident': 'May 2024', 'NAICS Code of Process Involved': '325211'}]"
100000119285,No,0,,
100000119338,No,0,,
100000119356,No,0,,
100000119579,Yes,1,,"[{'Date of Accident': 'January 2018', 'NAICS Code of Process Involved': '32518'}]"
100000119766,No,0,,
100000119846,No,0,,
100000119855,No,0,,
100000120308,No,0,,
100000120317,No,0,,
100000120326,No,0,,
100000120406,No,0,,
100000120727,No,0,,
100000120736,No,0,,
100000120763,No,0,,
100000120781,No,0,,
100000121049,No,0,,
100000121129,No,0,,
100000121281,No,0,,
100000121325,No,0,42469,
100000121343,No,0,,
100000121352,No,0,,
100000121664,No,0,,
100000121735,No,0,,
100000121806,No,0,,
100000121968,No,0,,
100000122011,No,0,,
100000122066,No,0,,
100000122173,No,0,,
100000122217,No,0,,
100000122342,No,0,,
100000122351,No,0,,
100000122529,Yes,1,,"[{'Date of Accident': 'July 2006', 'NAICS Code of Process Involved': '42459'}]"
100000122556,No,0,,
100000122663,No,0,,
100000122798,No,0,,
100000122869,No,0,,
100000123145,No,0,,
100000123323,No,0,,
100000123528,No,0,,
100000123573,Yes,1,,"[{'Date of Accident': 'September 2020', 'NAICS Code of Process Involved': '49312'}]"
100000123751,No,0,,
100000123868,No,0,,
100000123877,No,0,,
100000123902,No,0,,
100000123957,No,0,,
100000124117,No,0,,
100000124297,No,0,,
100000124411,No,0,,
100000124581,No,0,,
100000125063,No,0,,
100000125107,No,0,,
100000125483,No,0,,
100000125553,No,0,,
100000126151,No,0,,
100000126339,No,0,,
100000126482,Yes,1,,"[{'Date of Accident': 'February 1997', 'NAICS Code of Process Involved': '56173'}]"
100000126927,No,0,,
100000127089,No,0,,
100000127098,No,0,,
100000127123,No,0,,
100000127141,No,0,,
100000127276,Yes,1,,"[{'Date of Accident': 'March 2011', 'NAICS Code of Process Involved': '311423'}]"
100000127347,Yes,1,,"[{'Date of Accident': 'August 2024', 'NAICS Code of Process Involved': '21239'}]"
100000127356,No,0,,
100000127392,No,0,,
100000127409,No,0,,
100000127436,No,0,,
100000127515,No,0,,
100000127702,No,0,,
100000127711,Yes,2,,"[{'Date of Accident': 'March 2022', 'NAICS Code of Process Involved': '212391'}, {'Date of Accident': 'August 2021', 'NAICS Code of Process Involved': '212391'}]"
100000127846,No,0,,
100000127917,No,0,,
100000127971,No,0,,
100000128337,No,0,,
100000128373,No,0,,
100000128578,No,0,,
100000128685,No,0,,
100000128934,No,0,,
100000129032,No,0,,
100000129069,No,0,,
100000129078,No,0,,
100000129121,No,0,,
100000129309,No,0,,
100000129372,No,0,,
100000129425,No,0,,
100000129461,No,0,,
100000129504,No,0,,
100000129522,No,0,,
100000129595,No,0,,
100000129764,No,0,,
100000129997,No,0,,
100000130066,No,0,,
100000130075,No,0,,
100000130388,No,0,,
100000130574,No,0,,
100000130645,No,0,,
100000130716,No,0,,
100000131154,No,0,,
100000131369,No,0,,
100000131626,No,0,,
100000132224,No,0,,
100000132233,No,0,,
100000132493,No,0,,
100000132723,No,0,,
100000132901,No,0,,
100000133107,No,0,,
100000133125,No,0,,
100000133152,No,0,,
100000133214,No,0,,
100000133303,No,0,,
100000133447,No,0,,
100000133474,No,0,,
100000133535,No,0,,
100000133544,No,0,,
100000133606,No,0,,
100000133731,No,0,,
100000133786,No,0,,
100000133991,No,0,,
100000134909,No,0,,
100000134972,No,0,,
100000135212,No,0,,
100000135276,No,0,,
100000135301,No,0,,
100000135686,No,0,,
100000136195,No,0,,
100000136462,No,0,,
100000136471,No,0,,
100000136738,No,0,,
100000136836,No,0,32411,
100000137096,No,0,,
100000137531,No,0,,
100000137611,No,0,,
100000137942,No,0,,
100000137997,No,0,,
100000138059,Yes,1,,"[{'Date of Accident': 'May 2012', 'NAICS Code of Process Involved': '311615'}]"
100000138193,No,0,,
100000138255,No,0,,
100000138317,No,0,,
100000138344,No,0,,
100000138415,No,0,,
100000138424,No,0,,
100000138497,No,0,,
100000138503,No,0,,
100000138647,No,0,,
100000138674,No,0,,
100000138683,No,0,,
100000138763,No,0,,
100000138852,No,0,,
100000138889,Yes,1,,"[{'Date of Accident': 'May 1997', 'NAICS Code of Process Involved': '48211'}]"
100000138996,No,0,,
100000139021,No,0,,
100000139049,No,0,,
100000139076,No,0,,
100000139094,No,0,,
100000139236,No,0,,
100000139245,No,0,,
100000139263,No,0,,
100000139281,No,0,,
100000139389,No,0,,
100000139414,No,0,,
100000139487,No,0,,
100000139593,No,0,,
100000139646,No,0,,
100000139673,No,0,,
100000139708,No,0,,
100000140019,No,0,,
100000140108,No,0,,
100000140144,No,0,,
100000140162,No,0,,
100000140171,No,0,,
100000140251,No,0,,
100000140279,No,0,,
100000140297,No,0,,
100000140304,No,0,,
100000140457,No,0,,
100000140812,No,0,,
100000140876,No,0,,
100000140956,No,0,,
100000141134,No,0,,
100000141321,No,0,,
100000141367,No,0,,
100000141394,No,0,,
100000141492,No,0,,
100000141786,No,0,,
100000141928,No,0,,
100000141955,No,0,,
100000141991,No,0,,
100000142133,No,0,,
100000142231,No,0,,
100000142384,Yes,1,,"[{'Date of Accident': 'December 2023', 'NAICS Code of Process Involved': '42491'}]"
100000142419,No,0,,
100000142543,Yes,1,,"[{'Date of Accident': 'August 2021', 'NAICS Code of Process Involved': '115114'}]"
100000142703,No,0,,
100000142909,No,0,,
100000142936,No,0,,
100000142981,No,0,,
100000143043,No,0,,
100000143052,No,0,,
100000143089,No,0,,
100000143098,No,0,,
100000143141,No,0,21113,
100000143196,No,0,,
